"","species","site","era","nest1","nest2","size1mm","habitat","tideHTm","lat","long"
"873","Chlorostoma funebralis","Wara.B","past",NA,NA,20.1,NA,1.35929164533387,NA,NA
"874","Chlorostoma funebralis","Wara.B","past",NA,NA,20.9,NA,1.35929164533387,NA,NA
"875","Chlorostoma funebralis","Wara.B","past",NA,NA,21.1,NA,1.35929164533387,NA,NA
"876","Chlorostoma funebralis","Wara.B","past",NA,NA,18.1,NA,1.35929164533387,NA,NA
"877","Chlorostoma funebralis","Wara.B","past",NA,NA,21.7,NA,1.35929164533387,NA,NA
"878","Chlorostoma funebralis","Wara.B","past",NA,NA,20.8,NA,1.35929164533387,NA,NA
"879","Chlorostoma funebralis","Wara.B","past",NA,NA,19.9,NA,1.35929164533387,NA,NA
"880","Chlorostoma funebralis","Wara.B","past",NA,NA,21.2,NA,1.35929164533387,NA,NA
"881","Chlorostoma funebralis","Wara.B","past",NA,NA,20.8,NA,1.35929164533387,NA,NA
"882","Chlorostoma funebralis","Wara.B","past",NA,NA,18,NA,1.35929164533387,NA,NA
"883","Chlorostoma funebralis","Wara.B","past",NA,NA,20.9,NA,1.35929164533387,NA,NA
"884","Chlorostoma funebralis","Wara.B","past",NA,NA,23.3,NA,1.35929164533387,NA,NA
"885","Chlorostoma funebralis","Wara.B","past",NA,NA,23.2,NA,1.35929164533387,NA,NA
"886","Chlorostoma funebralis","Wara.B","past",NA,NA,22.4,NA,1.35929164533387,NA,NA
"887","Chlorostoma funebralis","Wara.B","past",NA,NA,21.9,NA,1.35929164533387,NA,NA
"888","Chlorostoma funebralis","Wara.B","past",NA,NA,20,NA,1.35929164533387,NA,NA
"889","Chlorostoma funebralis","Wara.B","past",NA,NA,21.6,NA,1.35929164533387,NA,NA
"890","Chlorostoma funebralis","Wara.B","past",NA,NA,21.6,NA,1.35929164533387,NA,NA
"891","Chlorostoma funebralis","Wara.B","past",NA,NA,21.7,NA,1.35929164533387,NA,NA
"892","Chlorostoma funebralis","Wara.B","past",NA,NA,21.2,NA,1.35929164533387,NA,NA
"893","Chlorostoma funebralis","Wara.B","past",NA,NA,22.3,NA,1.35929164533387,NA,NA
"894","Chlorostoma funebralis","Wara.B","past",NA,NA,22.1,NA,1.35929164533387,NA,NA
"895","Chlorostoma funebralis","Wara.B","past",NA,NA,21.5,NA,1.35929164533387,NA,NA
"896","Chlorostoma funebralis","Wara.B","past",NA,NA,21.7,NA,1.35929164533387,NA,NA
"897","Chlorostoma funebralis","Wara.B","past",NA,NA,22.1,NA,1.35929164533387,NA,NA
"898","Chlorostoma funebralis","Wara.B","past",NA,NA,22.8,NA,1.35929164533387,NA,NA
"899","Chlorostoma funebralis","Wara.B","past",NA,NA,24.5,NA,1.35929164533387,NA,NA
"900","Chlorostoma funebralis","Wara.B","past",NA,NA,24.2,NA,1.35929164533387,NA,NA
"901","Chlorostoma funebralis","Wara.B","past",NA,NA,24.5,NA,1.35929164533387,NA,NA
"902","Chlorostoma funebralis","Wara.B","past",NA,NA,23.7,NA,1.35929164533387,NA,NA
"903","Chlorostoma funebralis","Wara.B","past",NA,NA,23.7,NA,1.35929164533387,NA,NA
"904","Chlorostoma funebralis","Wara.B","past",NA,NA,24.4,NA,1.35929164533387,NA,NA
"905","Chlorostoma funebralis","Wara.B","past",NA,NA,24.3,NA,1.35929164533387,NA,NA
"906","Chlorostoma funebralis","Wara.B","past",NA,NA,23.8,NA,1.35929164533387,NA,NA
"907","Chlorostoma funebralis","Wara.B","past",NA,NA,26,NA,1.35929164533387,NA,NA
"908","Chlorostoma funebralis","Wara.B","past",NA,NA,25.7,NA,1.35929164533387,NA,NA
"909","Chlorostoma funebralis","Wara.B","past",NA,NA,24.1,NA,1.35929164533387,NA,NA
"910","Chlorostoma funebralis","Wara.B","past",NA,NA,25.9,NA,1.35929164533387,NA,NA
"911","Chlorostoma funebralis","Wara.B","past",NA,NA,24.7,NA,1.35929164533387,NA,NA
"912","Chlorostoma funebralis","Wara.B","past",NA,NA,25.5,NA,1.35929164533387,NA,NA
"913","Chlorostoma funebralis","Wara.B","past",NA,NA,24.8,NA,1.35929164533387,NA,NA
"914","Chlorostoma funebralis","Wara.B","past",NA,NA,29.3,NA,1.35929164533387,NA,NA
"915","Chlorostoma funebralis","Wara.B","past",NA,NA,32,NA,1.35929164533387,NA,NA
"916","Chlorostoma funebralis","Wara.D","past",NA,NA,5.3,NA,1.14132368474869,NA,NA
"917","Chlorostoma funebralis","Wara.D","past",NA,NA,8,NA,1.14132368474869,NA,NA
"918","Chlorostoma funebralis","Wara.D","past",NA,NA,7.5,NA,1.14132368474869,NA,NA
"919","Chlorostoma funebralis","Wara.D","past",NA,NA,5.7,NA,1.14132368474869,NA,NA
"920","Chlorostoma funebralis","Wara.D","past",NA,NA,6.1,NA,1.14132368474869,NA,NA
"921","Chlorostoma funebralis","Wara.D","past",NA,NA,6.4,NA,1.14132368474869,NA,NA
"922","Chlorostoma funebralis","Wara.D","past",NA,NA,6,NA,1.14132368474869,NA,NA
"923","Chlorostoma funebralis","Wara.D","past",NA,NA,6.5,NA,1.14132368474869,NA,NA
"924","Chlorostoma funebralis","Wara.D","past",NA,NA,8,NA,1.14132368474869,NA,NA
"925","Chlorostoma funebralis","Wara.D","past",NA,NA,6.3,NA,1.14132368474869,NA,NA
"926","Chlorostoma funebralis","Wara.D","past",NA,NA,6.4,NA,1.14132368474869,NA,NA
"927","Chlorostoma funebralis","Wara.D","past",NA,NA,5.9,NA,1.14132368474869,NA,NA
"928","Chlorostoma funebralis","Wara.D","past",NA,NA,4.5,NA,1.14132368474869,NA,NA
"929","Chlorostoma funebralis","Wara.D","past",NA,NA,7.1,NA,1.14132368474869,NA,NA
"930","Chlorostoma funebralis","Wara.D","past",NA,NA,4,NA,1.14132368474869,NA,NA
"931","Chlorostoma funebralis","Wara.D","past",NA,NA,5.7,NA,1.14132368474869,NA,NA
"932","Chlorostoma funebralis","Wara.D","past",NA,NA,8.9,NA,1.14132368474869,NA,NA
"933","Chlorostoma funebralis","Wara.D","past",NA,NA,6.5,NA,1.14132368474869,NA,NA
"934","Chlorostoma funebralis","Wara.D","past",NA,NA,7.4,NA,1.14132368474869,NA,NA
"935","Chlorostoma funebralis","Wara.D","past",NA,NA,10,NA,1.14132368474869,NA,NA
"936","Chlorostoma funebralis","Wara.D","past",NA,NA,8.2,NA,1.14132368474869,NA,NA
"937","Chlorostoma funebralis","Wara.D","past",NA,NA,8.1,NA,1.14132368474869,NA,NA
"938","Chlorostoma funebralis","Wara.D","past",NA,NA,8.1,NA,1.14132368474869,NA,NA
"939","Chlorostoma funebralis","Wara.D","past",NA,NA,9.9,NA,1.14132368474869,NA,NA
"940","Chlorostoma funebralis","Wara.D","past",NA,NA,8.1,NA,1.14132368474869,NA,NA
"941","Chlorostoma funebralis","Wara.D","past",NA,NA,8.7,NA,1.14132368474869,NA,NA
"942","Chlorostoma funebralis","Wara.D","past",NA,NA,7.1,NA,1.14132368474869,NA,NA
"943","Chlorostoma funebralis","Wara.D","past",NA,NA,7.7,NA,1.14132368474869,NA,NA
"944","Chlorostoma funebralis","Wara.D","past",NA,NA,7.1,NA,1.14132368474869,NA,NA
"945","Chlorostoma funebralis","Wara.D","past",NA,NA,7.4,NA,1.14132368474869,NA,NA
"946","Chlorostoma funebralis","Wara.D","past",NA,NA,9,NA,1.14132368474869,NA,NA
"947","Chlorostoma funebralis","Wara.D","past",NA,NA,8.9,NA,1.14132368474869,NA,NA
"948","Chlorostoma funebralis","Wara.D","past",NA,NA,6,NA,1.14132368474869,NA,NA
"949","Chlorostoma funebralis","Wara.D","past",NA,NA,7.6,NA,1.14132368474869,NA,NA
"950","Chlorostoma funebralis","Wara.D","past",NA,NA,7.6,NA,1.14132368474869,NA,NA
"951","Chlorostoma funebralis","Wara.D","past",NA,NA,8.5,NA,1.14132368474869,NA,NA
"952","Chlorostoma funebralis","Wara.D","past",NA,NA,7.5,NA,1.14132368474869,NA,NA
"953","Chlorostoma funebralis","Wara.D","past",NA,NA,10,NA,1.14132368474869,NA,NA
"954","Chlorostoma funebralis","Wara.D","past",NA,NA,7.6,NA,1.14132368474869,NA,NA
"955","Chlorostoma funebralis","Wara.D","past",NA,NA,10,NA,1.14132368474869,NA,NA
"956","Chlorostoma funebralis","Wara.D","past",NA,NA,6.2,NA,1.14132368474869,NA,NA
"957","Chlorostoma funebralis","Wara.D","past",NA,NA,8.4,NA,1.14132368474869,NA,NA
"958","Chlorostoma funebralis","Wara.D","past",NA,NA,7.7,NA,1.14132368474869,NA,NA
"959","Chlorostoma funebralis","Wara.D","past",NA,NA,7.1,NA,1.14132368474869,NA,NA
"960","Chlorostoma funebralis","Wara.D","past",NA,NA,8,NA,1.14132368474869,NA,NA
"961","Chlorostoma funebralis","Wara.D","past",NA,NA,8.4,NA,1.14132368474869,NA,NA
"962","Chlorostoma funebralis","Wara.D","past",NA,NA,8.8,NA,1.14132368474869,NA,NA
"963","Chlorostoma funebralis","Wara.D","past",NA,NA,8.4,NA,1.14132368474869,NA,NA
"964","Chlorostoma funebralis","Wara.D","past",NA,NA,6.7,NA,1.14132368474869,NA,NA
"965","Chlorostoma funebralis","Wara.D","past",NA,NA,8.3,NA,1.14132368474869,NA,NA
"966","Chlorostoma funebralis","Wara.D","past",NA,NA,8.6,NA,1.14132368474869,NA,NA
"967","Chlorostoma funebralis","Wara.D","past",NA,NA,8,NA,1.14132368474869,NA,NA
"968","Chlorostoma funebralis","Wara.D","past",NA,NA,8.8,NA,1.14132368474869,NA,NA
"969","Chlorostoma funebralis","Wara.D","past",NA,NA,6.6,NA,1.14132368474869,NA,NA
"970","Chlorostoma funebralis","Wara.D","past",NA,NA,9.7,NA,1.14132368474869,NA,NA
"971","Chlorostoma funebralis","Wara.D","past",NA,NA,6.2,NA,1.14132368474869,NA,NA
"972","Chlorostoma funebralis","Wara.D","past",NA,NA,8.9,NA,1.14132368474869,NA,NA
"973","Chlorostoma funebralis","Wara.D","past",NA,NA,8.9,NA,1.14132368474869,NA,NA
"974","Chlorostoma funebralis","Wara.D","past",NA,NA,7.9,NA,1.14132368474869,NA,NA
"975","Chlorostoma funebralis","Wara.D","past",NA,NA,8.2,NA,1.14132368474869,NA,NA
"976","Chlorostoma funebralis","Wara.D","past",NA,NA,7.5,NA,1.14132368474869,NA,NA
"977","Chlorostoma funebralis","Wara.D","past",NA,NA,6.6,NA,1.14132368474869,NA,NA
"978","Chlorostoma funebralis","Wara.D","past",NA,NA,9.2,NA,1.14132368474869,NA,NA
"979","Chlorostoma funebralis","Wara.D","past",NA,NA,10.8,NA,1.14132368474869,NA,NA
"980","Chlorostoma funebralis","Wara.D","past",NA,NA,10.5,NA,1.14132368474869,NA,NA
"981","Chlorostoma funebralis","Wara.D","past",NA,NA,10.9,NA,1.14132368474869,NA,NA
"982","Chlorostoma funebralis","Wara.D","past",NA,NA,9.9,NA,1.14132368474869,NA,NA
"983","Chlorostoma funebralis","Wara.D","past",NA,NA,9.5,NA,1.14132368474869,NA,NA
"984","Chlorostoma funebralis","Wara.D","past",NA,NA,8.2,NA,1.14132368474869,NA,NA
"985","Chlorostoma funebralis","Wara.D","past",NA,NA,11,NA,1.14132368474869,NA,NA
"986","Chlorostoma funebralis","Wara.D","past",NA,NA,9.4,NA,1.14132368474869,NA,NA
"987","Chlorostoma funebralis","Wara.D","past",NA,NA,9.3,NA,1.14132368474869,NA,NA
"988","Chlorostoma funebralis","Wara.D","past",NA,NA,11,NA,1.14132368474869,NA,NA
"989","Chlorostoma funebralis","Wara.D","past",NA,NA,9.2,NA,1.14132368474869,NA,NA
"990","Chlorostoma funebralis","Wara.D","past",NA,NA,10.2,NA,1.14132368474869,NA,NA
"991","Chlorostoma funebralis","Wara.D","past",NA,NA,10.1,NA,1.14132368474869,NA,NA
"992","Chlorostoma funebralis","Wara.D","past",NA,NA,10.4,NA,1.14132368474869,NA,NA
"993","Chlorostoma funebralis","Wara.D","past",NA,NA,10.3,NA,1.14132368474869,NA,NA
"994","Chlorostoma funebralis","Wara.D","past",NA,NA,9.1,NA,1.14132368474869,NA,NA
"995","Chlorostoma funebralis","Wara.D","past",NA,NA,10.9,NA,1.14132368474869,NA,NA
"996","Chlorostoma funebralis","Wara.D","past",NA,NA,10.7,NA,1.14132368474869,NA,NA
"997","Chlorostoma funebralis","Wara.D","past",NA,NA,11.3,NA,1.14132368474869,NA,NA
"998","Chlorostoma funebralis","Wara.D","past",NA,NA,11,NA,1.14132368474869,NA,NA
"999","Chlorostoma funebralis","Wara.D","past",NA,NA,10.3,NA,1.14132368474869,NA,NA
"1000","Chlorostoma funebralis","Wara.D","past",NA,NA,11.8,NA,1.14132368474869,NA,NA
"1001","Chlorostoma funebralis","Wara.D","past",NA,NA,9.5,NA,1.14132368474869,NA,NA
"1002","Chlorostoma funebralis","Wara.D","past",NA,NA,9.7,NA,1.14132368474869,NA,NA
"1003","Chlorostoma funebralis","Wara.D","past",NA,NA,9.8,NA,1.14132368474869,NA,NA
"1004","Chlorostoma funebralis","Wara.D","past",NA,NA,10.1,NA,1.14132368474869,NA,NA
"1005","Chlorostoma funebralis","Wara.D","past",NA,NA,8.1,NA,1.14132368474869,NA,NA
"1006","Chlorostoma funebralis","Wara.D","past",NA,NA,9.1,NA,1.14132368474869,NA,NA
"1007","Chlorostoma funebralis","Wara.D","past",NA,NA,10.9,NA,1.14132368474869,NA,NA
"1008","Chlorostoma funebralis","Wara.D","past",NA,NA,9.6,NA,1.14132368474869,NA,NA
"1009","Chlorostoma funebralis","Wara.D","past",NA,NA,9.4,NA,1.14132368474869,NA,NA
"1010","Chlorostoma funebralis","Wara.D","past",NA,NA,9.8,NA,1.14132368474869,NA,NA
"1011","Chlorostoma funebralis","Wara.D","past",NA,NA,12,NA,1.14132368474869,NA,NA
"1012","Chlorostoma funebralis","Wara.D","past",NA,NA,10.2,NA,1.14132368474869,NA,NA
"1013","Chlorostoma funebralis","Wara.D","past",NA,NA,10.1,NA,1.14132368474869,NA,NA
"1014","Chlorostoma funebralis","Wara.D","past",NA,NA,9.6,NA,1.14132368474869,NA,NA
"1015","Chlorostoma funebralis","Wara.D","past",NA,NA,10.8,NA,1.14132368474869,NA,NA
"1016","Chlorostoma funebralis","Wara.D","past",NA,NA,9.2,NA,1.14132368474869,NA,NA
"1017","Chlorostoma funebralis","Wara.D","past",NA,NA,10.7,NA,1.14132368474869,NA,NA
"1018","Chlorostoma funebralis","Wara.D","past",NA,NA,10.6,NA,1.14132368474869,NA,NA
"1019","Chlorostoma funebralis","Wara.D","past",NA,NA,9.3,NA,1.14132368474869,NA,NA
"1020","Chlorostoma funebralis","Wara.D","past",NA,NA,10.6,NA,1.14132368474869,NA,NA
"1021","Chlorostoma funebralis","Wara.D","past",NA,NA,8.9,NA,1.14132368474869,NA,NA
"1022","Chlorostoma funebralis","Wara.D","past",NA,NA,9.6,NA,1.14132368474869,NA,NA
"1023","Chlorostoma funebralis","Wara.D","past",NA,NA,9.5,NA,1.14132368474869,NA,NA
"1024","Chlorostoma funebralis","Wara.D","past",NA,NA,9.6,NA,1.14132368474869,NA,NA
"1025","Chlorostoma funebralis","Wara.D","past",NA,NA,10.1,NA,1.14132368474869,NA,NA
"1026","Chlorostoma funebralis","Wara.D","past",NA,NA,11.2,NA,1.14132368474869,NA,NA
"1027","Chlorostoma funebralis","Wara.D","past",NA,NA,9.6,NA,1.14132368474869,NA,NA
"1028","Chlorostoma funebralis","Wara.D","past",NA,NA,9,NA,1.14132368474869,NA,NA
"1029","Chlorostoma funebralis","Wara.D","past",NA,NA,9.6,NA,1.14132368474869,NA,NA
"1030","Chlorostoma funebralis","Wara.D","past",NA,NA,13.4,NA,1.14132368474869,NA,NA
"1031","Chlorostoma funebralis","Wara.D","past",NA,NA,13,NA,1.14132368474869,NA,NA
"1032","Chlorostoma funebralis","Wara.D","past",NA,NA,12.7,NA,1.14132368474869,NA,NA
"1033","Chlorostoma funebralis","Wara.D","past",NA,NA,10.9,NA,1.14132368474869,NA,NA
"1034","Chlorostoma funebralis","Wara.D","past",NA,NA,11.5,NA,1.14132368474869,NA,NA
"1035","Chlorostoma funebralis","Wara.D","past",NA,NA,10.1,NA,1.14132368474869,NA,NA
"1036","Chlorostoma funebralis","Wara.D","past",NA,NA,12.5,NA,1.14132368474869,NA,NA
"1037","Chlorostoma funebralis","Wara.D","past",NA,NA,11.7,NA,1.14132368474869,NA,NA
"1038","Chlorostoma funebralis","Wara.D","past",NA,NA,10.9,NA,1.14132368474869,NA,NA
"1039","Chlorostoma funebralis","Wara.D","past",NA,NA,10.4,NA,1.14132368474869,NA,NA
"1040","Chlorostoma funebralis","Wara.D","past",NA,NA,10.3,NA,1.14132368474869,NA,NA
"1041","Chlorostoma funebralis","Wara.D","past",NA,NA,12,NA,1.14132368474869,NA,NA
"1042","Chlorostoma funebralis","Wara.D","past",NA,NA,12.4,NA,1.14132368474869,NA,NA
"1043","Chlorostoma funebralis","Wara.D","past",NA,NA,11.9,NA,1.14132368474869,NA,NA
"1044","Chlorostoma funebralis","Wara.D","past",NA,NA,12,NA,1.14132368474869,NA,NA
"1045","Chlorostoma funebralis","Wara.D","past",NA,NA,11.7,NA,1.14132368474869,NA,NA
"1046","Chlorostoma funebralis","Wara.D","past",NA,NA,14,NA,1.14132368474869,NA,NA
"1047","Chlorostoma funebralis","Wara.D","past",NA,NA,10.5,NA,1.14132368474869,NA,NA
"1048","Chlorostoma funebralis","Wara.D","past",NA,NA,10.3,NA,1.14132368474869,NA,NA
"1049","Chlorostoma funebralis","Wara.D","past",NA,NA,12.7,NA,1.14132368474869,NA,NA
"1050","Chlorostoma funebralis","Wara.D","past",NA,NA,12.3,NA,1.14132368474869,NA,NA
"1051","Chlorostoma funebralis","Wara.D","past",NA,NA,12.5,NA,1.14132368474869,NA,NA
"1052","Chlorostoma funebralis","Wara.D","past",NA,NA,12.8,NA,1.14132368474869,NA,NA
"1053","Chlorostoma funebralis","Wara.D","past",NA,NA,14,NA,1.14132368474869,NA,NA
"1054","Chlorostoma funebralis","Wara.D","past",NA,NA,11.2,NA,1.14132368474869,NA,NA
"1055","Chlorostoma funebralis","Wara.D","past",NA,NA,11.2,NA,1.14132368474869,NA,NA
"1056","Chlorostoma funebralis","Wara.D","past",NA,NA,12.1,NA,1.14132368474869,NA,NA
"1057","Chlorostoma funebralis","Wara.D","past",NA,NA,12.1,NA,1.14132368474869,NA,NA
"1058","Chlorostoma funebralis","Wara.D","past",NA,NA,12,NA,1.14132368474869,NA,NA
"1059","Chlorostoma funebralis","Wara.D","past",NA,NA,12.3,NA,1.14132368474869,NA,NA
"1060","Chlorostoma funebralis","Wara.D","past",NA,NA,10.8,NA,1.14132368474869,NA,NA
"1061","Chlorostoma funebralis","Wara.D","past",NA,NA,14,NA,1.14132368474869,NA,NA
"1062","Chlorostoma funebralis","Wara.D","past",NA,NA,11.3,NA,1.14132368474869,NA,NA
"1063","Chlorostoma funebralis","Wara.D","past",NA,NA,13.3,NA,1.14132368474869,NA,NA
"1064","Chlorostoma funebralis","Wara.D","past",NA,NA,11.8,NA,1.14132368474869,NA,NA
"1065","Chlorostoma funebralis","Wara.D","past",NA,NA,12.4,NA,1.14132368474869,NA,NA
"1066","Chlorostoma funebralis","Wara.D","past",NA,NA,11,NA,1.14132368474869,NA,NA
"1067","Chlorostoma funebralis","Wara.D","past",NA,NA,11.3,NA,1.14132368474869,NA,NA
"1068","Chlorostoma funebralis","Wara.D","past",NA,NA,10.5,NA,1.14132368474869,NA,NA
"1069","Chlorostoma funebralis","Wara.D","past",NA,NA,10.5,NA,1.14132368474869,NA,NA
"1070","Chlorostoma funebralis","Wara.D","past",NA,NA,10.8,NA,1.14132368474869,NA,NA
"1071","Chlorostoma funebralis","Wara.D","past",NA,NA,12.2,NA,1.14132368474869,NA,NA
"1072","Chlorostoma funebralis","Wara.D","past",NA,NA,11.7,NA,1.14132368474869,NA,NA
"1073","Chlorostoma funebralis","Wara.D","past",NA,NA,10.9,NA,1.14132368474869,NA,NA
"1074","Chlorostoma funebralis","Wara.D","past",NA,NA,12.1,NA,1.14132368474869,NA,NA
"1075","Chlorostoma funebralis","Wara.D","past",NA,NA,10,NA,1.14132368474869,NA,NA
"1076","Chlorostoma funebralis","Wara.D","past",NA,NA,12.5,NA,1.14132368474869,NA,NA
"1077","Chlorostoma funebralis","Wara.D","past",NA,NA,11.8,NA,1.14132368474869,NA,NA
"1078","Chlorostoma funebralis","Wara.D","past",NA,NA,11.5,NA,1.14132368474869,NA,NA
"1079","Chlorostoma funebralis","Wara.D","past",NA,NA,12.4,NA,1.14132368474869,NA,NA
"1080","Chlorostoma funebralis","Wara.D","past",NA,NA,10.1,NA,1.14132368474869,NA,NA
"1081","Chlorostoma funebralis","Wara.D","past",NA,NA,11.6,NA,1.14132368474869,NA,NA
"1082","Chlorostoma funebralis","Wara.D","past",NA,NA,13.7,NA,1.14132368474869,NA,NA
"1083","Chlorostoma funebralis","Wara.D","past",NA,NA,10.7,NA,1.14132368474869,NA,NA
"1084","Chlorostoma funebralis","Wara.D","past",NA,NA,12.3,NA,1.14132368474869,NA,NA
"1085","Chlorostoma funebralis","Wara.D","past",NA,NA,12,NA,1.14132368474869,NA,NA
"1086","Chlorostoma funebralis","Wara.D","past",NA,NA,11.5,NA,1.14132368474869,NA,NA
"1087","Chlorostoma funebralis","Wara.D","past",NA,NA,10.3,NA,1.14132368474869,NA,NA
"1088","Chlorostoma funebralis","Wara.D","past",NA,NA,11.8,NA,1.14132368474869,NA,NA
"1089","Chlorostoma funebralis","Wara.D","past",NA,NA,12.3,NA,1.14132368474869,NA,NA
"1090","Chlorostoma funebralis","Wara.D","past",NA,NA,12.4,NA,1.14132368474869,NA,NA
"1091","Chlorostoma funebralis","Wara.D","past",NA,NA,10.9,NA,1.14132368474869,NA,NA
"1092","Chlorostoma funebralis","Wara.D","past",NA,NA,14.3,NA,1.14132368474869,NA,NA
"1093","Chlorostoma funebralis","Wara.D","past",NA,NA,13.8,NA,1.14132368474869,NA,NA
"1094","Chlorostoma funebralis","Wara.D","past",NA,NA,15.1,NA,1.14132368474869,NA,NA
"1095","Chlorostoma funebralis","Wara.D","past",NA,NA,15.3,NA,1.14132368474869,NA,NA
"1096","Chlorostoma funebralis","Wara.D","past",NA,NA,14.6,NA,1.14132368474869,NA,NA
"1097","Chlorostoma funebralis","Wara.D","past",NA,NA,14,NA,1.14132368474869,NA,NA
"1098","Chlorostoma funebralis","Wara.D","past",NA,NA,13.4,NA,1.14132368474869,NA,NA
"1099","Chlorostoma funebralis","Wara.D","past",NA,NA,12.1,NA,1.14132368474869,NA,NA
"1100","Chlorostoma funebralis","Wara.D","past",NA,NA,12.8,NA,1.14132368474869,NA,NA
"1101","Chlorostoma funebralis","Wara.D","past",NA,NA,13.8,NA,1.14132368474869,NA,NA
"1102","Chlorostoma funebralis","Wara.D","past",NA,NA,13,NA,1.14132368474869,NA,NA
"1103","Chlorostoma funebralis","Wara.D","past",NA,NA,14.6,NA,1.14132368474869,NA,NA
"1104","Chlorostoma funebralis","Wara.D","past",NA,NA,13.5,NA,1.14132368474869,NA,NA
"1105","Chlorostoma funebralis","Wara.D","past",NA,NA,15.1,NA,1.14132368474869,NA,NA
"1106","Chlorostoma funebralis","Wara.D","past",NA,NA,13.4,NA,1.14132368474869,NA,NA
"1107","Chlorostoma funebralis","Wara.D","past",NA,NA,13.1,NA,1.14132368474869,NA,NA
"1108","Chlorostoma funebralis","Wara.D","past",NA,NA,14.7,NA,1.14132368474869,NA,NA
"1109","Chlorostoma funebralis","Wara.D","past",NA,NA,12.9,NA,1.14132368474869,NA,NA
"1110","Chlorostoma funebralis","Wara.D","past",NA,NA,12.5,NA,1.14132368474869,NA,NA
"1111","Chlorostoma funebralis","Wara.D","past",NA,NA,14.5,NA,1.14132368474869,NA,NA
"1112","Chlorostoma funebralis","Wara.D","past",NA,NA,15.6,NA,1.14132368474869,NA,NA
"1113","Chlorostoma funebralis","Wara.D","past",NA,NA,14.5,NA,1.14132368474869,NA,NA
"1114","Chlorostoma funebralis","Wara.D","past",NA,NA,14.4,NA,1.14132368474869,NA,NA
"1115","Chlorostoma funebralis","Wara.D","past",NA,NA,15,NA,1.14132368474869,NA,NA
"1116","Chlorostoma funebralis","Wara.D","past",NA,NA,12.9,NA,1.14132368474869,NA,NA
"1117","Chlorostoma funebralis","Wara.D","past",NA,NA,12.7,NA,1.14132368474869,NA,NA
"1118","Chlorostoma funebralis","Wara.D","past",NA,NA,12.1,NA,1.14132368474869,NA,NA
"1119","Chlorostoma funebralis","Wara.D","past",NA,NA,12.7,NA,1.14132368474869,NA,NA
"1120","Chlorostoma funebralis","Wara.D","past",NA,NA,14.2,NA,1.14132368474869,NA,NA
"1121","Chlorostoma funebralis","Wara.D","past",NA,NA,13.7,NA,1.14132368474869,NA,NA
"1122","Chlorostoma funebralis","Wara.D","past",NA,NA,15.6,NA,1.14132368474869,NA,NA
"1123","Chlorostoma funebralis","Wara.D","past",NA,NA,14.2,NA,1.14132368474869,NA,NA
"1124","Chlorostoma funebralis","Wara.D","past",NA,NA,13.1,NA,1.14132368474869,NA,NA
"1125","Chlorostoma funebralis","Wara.D","past",NA,NA,13,NA,1.14132368474869,NA,NA
"1126","Chlorostoma funebralis","Wara.D","past",NA,NA,12.8,NA,1.14132368474869,NA,NA
"1127","Chlorostoma funebralis","Wara.D","past",NA,NA,15.2,NA,1.14132368474869,NA,NA
"1128","Chlorostoma funebralis","Wara.D","past",NA,NA,14.8,NA,1.14132368474869,NA,NA
"1129","Chlorostoma funebralis","Wara.D","past",NA,NA,12.6,NA,1.14132368474869,NA,NA
"1130","Chlorostoma funebralis","Wara.D","past",NA,NA,15,NA,1.14132368474869,NA,NA
"1131","Chlorostoma funebralis","Wara.D","past",NA,NA,13.3,NA,1.14132368474869,NA,NA
"1132","Chlorostoma funebralis","Wara.D","past",NA,NA,15.1,NA,1.14132368474869,NA,NA
"1133","Chlorostoma funebralis","Wara.D","past",NA,NA,13.1,NA,1.14132368474869,NA,NA
"1134","Chlorostoma funebralis","Wara.D","past",NA,NA,14.9,NA,1.14132368474869,NA,NA
"1135","Chlorostoma funebralis","Wara.D","past",NA,NA,15.1,NA,1.14132368474869,NA,NA
"1136","Chlorostoma funebralis","Wara.D","past",NA,NA,12.9,NA,1.14132368474869,NA,NA
"1137","Chlorostoma funebralis","Wara.D","past",NA,NA,13.8,NA,1.14132368474869,NA,NA
"1138","Chlorostoma funebralis","Wara.D","past",NA,NA,16,NA,1.14132368474869,NA,NA
"1139","Chlorostoma funebralis","Wara.D","past",NA,NA,14,NA,1.14132368474869,NA,NA
"1140","Chlorostoma funebralis","Wara.D","past",NA,NA,14.2,NA,1.14132368474869,NA,NA
"1141","Chlorostoma funebralis","Wara.D","past",NA,NA,14.9,NA,1.14132368474869,NA,NA
"1142","Chlorostoma funebralis","Wara.D","past",NA,NA,13.7,NA,1.14132368474869,NA,NA
"1143","Chlorostoma funebralis","Wara.D","past",NA,NA,13.4,NA,1.14132368474869,NA,NA
"1144","Chlorostoma funebralis","Wara.D","past",NA,NA,16,NA,1.14132368474869,NA,NA
"1145","Chlorostoma funebralis","Wara.D","past",NA,NA,15.4,NA,1.14132368474869,NA,NA
"1146","Chlorostoma funebralis","Wara.D","past",NA,NA,13.3,NA,1.14132368474869,NA,NA
"1147","Chlorostoma funebralis","Wara.D","past",NA,NA,14,NA,1.14132368474869,NA,NA
"1148","Chlorostoma funebralis","Wara.D","past",NA,NA,14.5,NA,1.14132368474869,NA,NA
"1149","Chlorostoma funebralis","Wara.D","past",NA,NA,14.8,NA,1.14132368474869,NA,NA
